level,object_id,campaign_id,day_ET,spend,impressions,link_clicks,CPM,link_CTR_pct,link_CPC,completed,new_acquisitions,completed_CPL,observed_sessions,observed_starts,measurement_flags
AD,120250540502680660,120250540492410660,2026-08-19,0.16,2,0,80.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674389360660,120250602165530660,2026-09-16,61.51,1029,7,59.78,0.68,8.79,0,0,,9,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674389360660,120250602165530660,2026-09-17,46.6,914,8,50.98,0.875,5.83,0,0,,9,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674389360660,120250602165530660,2026-09-18,34.45,665,8,51.8,1.203,4.31,0,0,,9,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-17,3.19,87,0,36.67,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-18,12.26,296,0,41.42,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-19,33.1,679,8,48.75,1.178,4.14,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-20,22.33,506,8,44.13,1.581,2.79,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-21,10.84,270,3,40.15,1.111,3.61,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-22,7.9,175,2,45.14,1.143,3.95,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-23,13.2,239,1,55.23,0.418,13.2,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-24,8.16,165,0,49.45,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-25,8.87,270,5,32.85,1.852,1.77,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674392330660,120250602165530660,2026-08-26,19.71,448,3,44.0,0.67,6.57,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-17,4.23,127,0,33.31,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-18,4.82,49,0,98.37,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-19,1.71,52,0,32.88,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-20,0.73,20,0,36.5,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-21,1.51,33,0,45.76,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-22,2.16,38,0,56.84,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-23,2.45,72,0,34.03,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-24,1.03,24,0,42.92,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674394090660,120250602165530660,2026-08-25,0.25,7,0,35.71,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674395500660,120250602165530660,2026-08-17,0.47,14,0,33.57,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674395500660,120250602165530660,2026-08-18,2.24,60,0,37.33,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674395500660,120250602165530660,2026-08-19,1.49,48,0,31.04,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674395500660,120250602165530660,2026-08-20,0.02,1,0,20.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674395500660,120250602165530660,2026-08-25,0.26,8,0,32.5,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674396310660,120250602165530660,2026-08-17,0.36,19,0,18.95,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674396310660,120250602165530660,2026-08-18,1.11,10,0,111.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674396310660,120250602165530660,2026-08-19,0.1,3,0,33.33,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674396310660,120250602165530660,2026-08-21,0.07,1,0,70.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674396310660,120250602165530660,2026-08-24,0.78,10,0,78.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674396310660,120250602165530660,2026-08-25,0.49,8,0,61.25,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-17,4.08,78,0,52.31,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-18,2.94,57,0,51.58,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-19,2.94,66,0,44.55,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-20,0.44,3,0,146.67,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-21,0.8,7,0,114.29,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-22,0.49,7,0,70.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-23,0.28,6,0,46.67,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-24,0.07,3,1,23.33,33.333,0.07,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674397270660,120250602165530660,2026-08-25,0.22,4,0,55.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674398280660,120250602165530660,2026-08-17,0.02,1,0,20.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674398280660,120250602165530660,2026-08-18,3.77,399,1,9.45,0.251,3.77,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674398280660,120250602165530660,2026-08-19,9.64,1022,2,9.43,0.196,4.82,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674398280660,120250602165530660,2026-08-20,0.13,5,0,26.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674398280660,120250602165530660,2026-08-21,0.08,7,0,11.43,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674398280660,120250602165530660,2026-08-23,0.34,5,0,68.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674398280660,120250602165530660,2026-08-25,0.21,4,0,52.5,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674412700660,120250602165530660,2026-08-17,2.38,53,2,44.91,3.774,1.19,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674412700660,120250602165530660,2026-08-18,1.47,7,1,210.0,14.286,1.47,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674412700660,120250602165530660,2026-08-19,1.33,19,0,70.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674412700660,120250602165530660,2026-08-20,0.13,2,0,65.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674412700660,120250602165530660,2026-08-24,0.83,6,0,138.33,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674412700660,120250602165530660,2026-08-25,0.82,13,0,63.08,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674412700660,120250602165530660,2026-08-26,0.02,1,0,20.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414120660,120250602165530660,2026-08-17,0.72,24,0,30.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414120660,120250602165530660,2026-08-18,4.4,9,0,488.89,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414120660,120250602165530660,2026-08-19,0.95,12,0,79.17,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414120660,120250602165530660,2026-08-20,0.01,1,0,10.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414120660,120250602165530660,2026-08-23,0.22,3,0,73.33,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414120660,120250602165530660,2026-08-25,0.07,1,0,70.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414990660,120250602165530660,2026-08-17,0.5,9,0,55.56,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414990660,120250602165530660,2026-08-18,1.11,35,0,31.71,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414990660,120250602165530660,2026-08-19,0.14,8,0,17.5,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414990660,120250602165530660,2026-08-24,0.22,3,0,73.33,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674414990660,120250602165530660,2026-08-26,0.05,1,0,50.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674416470660,120250602165530660,2026-08-17,2.47,59,1,41.86,1.695,2.47,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674416470660,120250602165530660,2026-08-18,0.3,4,0,75.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674416470660,120250602165530660,2026-08-19,0.04,1,0,40.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674416470660,120250602165530660,2026-08-23,0.2,7,0,28.57,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674416470660,120250602165530660,2026-08-24,0.11,2,0,55.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674416470660,120250602165530660,2026-08-25,0.18,3,0,60.0,0.0,,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD,120250674417620660,120250602165530660,2026-08-17,11.36,177,1,64.18,0.565,11.36,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
